Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
103,19-0327-EX1,"
Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago",Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 494067,,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228950 Federal - Nonpublic Inst (Independent),494068 Title Iia - Other Private Supplementary Servc.,"$2,000","Federal - Nonpublic Inst (Catholic)
Title Iia - Archdiocese Of Chgo. Suppl. Servc."
104,19-0327-EX1,Transfer from Grant Funded Programs Office - City Wide to ICC Full Time School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69537 ICC Full Time School,332 NCLB Title I Regular Fund,55005 Property - Equipment,300013 Non-Public Professional Development,430220 Nonpublic Inst. & Supp. Serv. - Independ.,"$2,026",
105,19-0327-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,Transfer funds for student transportation.,13727 Early College and Career - City Wide,124 School Special Income Fund,53405 Commodities - Supplies,140060 Police And Fire Training - Voc,000389 Cte Programs,13727 Early College and Career - City Wide,124 School Special Income Fund,54210 Pupil Transportation,140060 Police And Fire Training - Voc,000389 Cte Programs,"$2,040",
106,19-0327-EX1,Transfer from Capital/Operations - City Wide to Arthur R Ashe Elementary School,Funds Transfer From Award# 2019-436-00-03 To Project# 2018-26191-NCP ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253544 Child Award,188814 Space To Grow-Iga Water Reclamation District,26191 Arthur R Ashe Elementary School,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253511 Campus Parks,188814 Space To Grow-Iga Water Reclamation District,"$2,067",
107,19-0327-EX1,"
Transfer from Capital/Operations - City Wide to Ninos Heroes Elementary Academic Center",Funds Transfer From Award# 2019-436-00-03 To Project# 2018-31101-NCP ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253544 Child Award,188814 Space To Grow-Iga Water Reclamation District,31101 Ninos Heroes Elementary Academic Center,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253511 Campus Parks,188814 Space To Grow-Iga Water Reclamation District,"$2,067",
108,19-0327-EX1,Transfer from Capital/Operations - City Wide to Arthur R Ashe Elementary School,Funds Transfer From Award# 2019-436-00-04 To Project# 2018-26191-NCP ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253544 Child Award,188815 Space To Grow-Chgo Dept. Of Water,26191 Arthur R Ashe Elementary School,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253511 Campus Parks,188815 Space To Grow-Chgo Dept. Of Water,"$2,067",
109,19-0327-EX1,Transfer from Capital/Operations - City Wide to Ninos Heroes Elementary Academic Center,Funds Transfer From Award# 2019-436-00-04 To Project# 2018-31101-NCP ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253544 Child Award,188815 Space To Grow-Chgo Dept. Of Water,31101 Ninos Heroes Elementary Academic Center,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253511 Campus Parks,188815 Space To Grow-Chgo Dept. Of Water,"$2,067",
110,19-0327-EX1,Transfer from Capital/Operations - City Wide to Arthur R Ashe Elementary School,Funds Transfer From Award# 2019-437-00-01 To Project# 2018-26191-NCP ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009426 All Other,000000 Default Value,26191 Arthur R Ashe Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253511 Campus Parks,000000 Default Value,"$2,067",
111,19-0327-EX1,Transfer from Capital/Operations - City Wide to Ninos Heroes Elementary Academic Center,Funds Transfer From Award# 2019-437-00-01 To Project# 2018-31101-NCP ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009426 All Other,000000 Default Value,31101 Ninos Heroes Elementary Academic Center,437 CIP Series 2018D,56310 Capitalized Construction,253511 Campus Parks,000000 Default Value,"$2,067","26
"
112,19-0327-EX1,"
Transfer from Early Childhood Development - City Wide to Marquette Elementary School",Transfer funds to 4 purchase iPads for Pre-K classrooms,11385 Early Childhood Development - City Wide,362 Early Childhood Development,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19",24341 Marquette Elementary School,362 Early Childhood Development,55005 Property - Equipment,119027 376669,,"$2,082","Prek Instruction
State Preschool For All Age 3-5 Fy19"
113,19-0327-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title III programs,12625 Grant Funded Programs Office - City Wide,356 ELL & Bilingual Programs,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),490943 Title Iii - Lmtd. Eng. Prf. - Nonpublic,69510 Office of Catholic Schools,356 ELL & Bilingual Programs,53405 Commodities - Supplies,228958 Federal - Nonpublic Inst (Catholic),490943 Title Iii - Lmtd. Eng. Prf. - Nonpublic,"$2,100",
114,19-0327-EX1,Transfer from Grant Funded Programs Office - City Wide to Christian Affiliate Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 494067,,69237 Christian Affiliate Schools,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228952 Federal - Nonpublic Inst (Christian),494068 Title Iia - Other Private Supplementary Servc.,"$2,100","Federal - Nonpublic Inst (Catholic)
Title Iia - Archdiocese Of Chgo. Suppl. Servc."
115,19-0327-EX1,Transfer from Grant Funded Programs Office - City Wide to Chicago Westside Christian,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69238 Chicago Westside Christian,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,390007 Nonpublic Community Parent Involvement,430221 Nonpublic Inst. & Supp. Serv. - Christian,"$2,132",
116,19-0327-EX1,"
Transfer from Early College and Career - City Wide to Early College and Career - City Wide",Transfer funds for printing services.- per Lisa Washington,13727 Early College and Career - City Wide,124 School Special Income Fund,53405 Commodities - Supplies,140060 Police And Fire Training - Voc,000389 Cte Programs,13727 Early College and Career - City Wide,124 School Special Income Fund,54520 Services - Printing,140060 Police And Fire Training - Voc,000389 Cte Programs,"$2,140",
117,19-0327-EX1,Transfer from Capital/Operations - City Wide to Chicago High School for Agricultural Sciences,Funds Transfer From Award# 2018-488-00-08 To Project# 2019-47091-MEP ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,47091 Chicago High School for Agricultural Sciences,488 Series 2017H,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$2,158",
118,19-0327-EX1,Transfer from Capital/Operations - City Wide to Joseph Warren Elementary School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-25761-OEI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,25761 Joseph Warren Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$2,160",
119,19-0327-EX1,Transfer from Capital/Operations - City Wide to Henry H Nash Elementary School,Funds Transfer From Award# 2019-436-00-03 To Project# 2018-24641-NCP ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253544 Child Award,188814 Space To Grow-Iga Water Reclamation District,24641 Henry H Nash Elementary School,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253511 Campus Parks,188814 Space To Grow-Iga Water Reclamation District,"$2,167",
120,19-0327-EX1,Transfer from Capital/Operations - City Wide to Daniel Webster Elementary School,Funds Transfer From Award# 2019-436-00-03 To Project# 2018-25791-NCP ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253544 Child Award,188814 Space To Grow-Iga Water Reclamation District,25791 Daniel Webster Elementary School,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253511 Campus Parks,188814 Space To Grow-Iga Water Reclamation District,"$2,167",
121,19-0327-EX1,"
Transfer from Capital/Operations - City Wide to Henry H Nash Elementary School",Funds Transfer From Award# 2019-436-00-04 To Project# 2018-24641-NCP ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253544 Child Award,188815 Space To Grow-Chgo Dept. Of Water,24641 Henry H Nash Elementary School,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253511 Campus Parks,188815 Space To Grow-Chgo Dept. Of Water,"$2,167",
122,19-0327-EX1,Transfer from Capital/Operations - City Wide to Daniel Webster Elementary School,Funds Transfer From Award# 2019-436-00-04 To Project# 2018-25791-NCP ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253544 Child Award,188815 Space To Grow-Chgo Dept. Of Water,25791 Daniel Webster Elementary School,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253511 Campus Parks,188815 Space To Grow-Chgo Dept. Of Water,"$2,167",
123,19-0327-EX1,Transfer from Capital/Operations - City Wide to Henry H Nash Elementary School,Funds Transfer From Award# 2019-437-00-01 To Project# 2018-24641-NCP ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009426 All Other,000000 Default Value,24641 Henry H Nash Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253511 Campus Parks,000000 Default Value,"$2,167",
124,19-0327-EX1,Transfer from Capital/Operations - City Wide to Daniel Webster Elementary School,Funds Transfer From Award# 2019-437-00-01 To Project# 2018-25791-NCP ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009426 All Other,000000 Default Value,25791 Daniel Webster Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253511 Campus Parks,000000 Default Value,"$2,167",
125,19-0327-EX1,Transfer from Capital/Operations - City Wide to Nicholas Senn High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-47061-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,47061 Nicholas Senn High School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$2,200","29
"
126,19-0327-EX1,"
Transfer from Student Support and Engagement to Robert Nathaniel Dett Elementary School",Dett K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,26031 Robert Nathaniel Dett Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,249",
127,19-0327-EX1,Transfer from Student Support and Engagement to Edgar Allan Poe Elementary Classical School,Poe K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,29261 Edgar Allan Poe Elementary Classical School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,249",
128,19-0327-EX1,Transfer from Student Support and Engagement to Mount Vernon Elementary School,Mount Vernon K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24601 Mount Vernon Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,249",
129,19-0327-EX1,Transfer from Student Support and Engagement to Kate S Kellogg Elementary School,Kellogg K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,23971 Kate S Kellogg Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,249",
130,19-0327-EX1,Transfer from Student Support and Engagement to Robert Lindblom Math & Science Academy HS,Lindblom K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,46511 Robert Lindblom Math & Science Academy HS,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,249","30
"
131,19-0327-EX1,"
Transfer from Student Support and Engagement to Charles P Caldwell Academy of Math & Science ES",Caldwell K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,22511 Charles P Caldwell Academy of Math & Science ES,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,249",
132,19-0327-EX1,Transfer from Grant Funded Programs Office - City Wide to Our Lady Of Guadalupe School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69220 Our Lady Of Guadalupe School,353 Title II - Teacher Quality,53405 Commodities - Supplies,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$2,249",
133,19-0327-EX1,Transfer from Department of JROTC to Carl Schurz High School,Transfer needed for cadet transportation to archery events and drill meets.,05261 Department of JROTC,115 General Education Fund,57915 Miscellaneous - Contingent Projects,113119 Rotc - Hs,000000 Default Value,46281 Carl Schurz High School,115 General Education Fund,54210 Pupil Transportation,113119 Rotc - Hs,000901 Other Gen Ed Funded Programs,"$2,250",
134,19-0327-EX1,Transfer from Department of JROTC to Carl Schurz High School,Transfer needed to purchase JROTC supplies.,05261 Department of JROTC,115 General Education Fund,57915 Miscellaneous - Contingent Projects,113119 Rotc - Hs,000000 Default Value,46281 Carl Schurz High School,115 General Education Fund,53405 Commodities - Supplies,113119 Rotc - Hs,000901 Other Gen Ed Funded Programs,"$2,250",
135,19-0327-EX1,Transfer from Consolidated Pointer Line Unit to Walt Disney Magnet Elementary School,Third tuition based supply allocation.,12690 Consolidated Pointer Line Unit,117 Tuition Based Program,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,29401 Walt Disney Magnet Elementary School,117 Tuition Based Program,53405 Commodities - Supplies,119027 Prek Instruction,000000 Default Value,"$2,250","31
"
136,19-0327-EX1,"
Transfer from Consolidated Pointer Line Unit to Mark Skinner Elementary School",Third tuition based supply allocation.,12690 Consolidated Pointer Line Unit,117 Tuition Based Program,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,29281 Mark Skinner Elementary School,117 Tuition Based Program,53405 Commodities - Supplies,119027 Prek Instruction,000000 Default Value,"$2,250",
137,19-0327-EX1,Transfer from Early College and Career - City Wide to Charles Allen Prosser Career Academy High School,For: CTE Culinary Arts Program Supplies- per Nicole S.,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53041 Charles Allen Prosser Career Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140505 Culinary Arts,474566 Special Student Needs-C. Perkins Fy19,"$2,280",
138,19-0327-EX1,Transfer from Capital/Operations - City Wide to Marie Sklodowska Curie Metropolitan High School,Funds Transfer From Award# 2019-437-00-04 To Project# 2019-53101-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,53101 Marie Sklodowska Curie Metropolitan High School,437 CIP Series 2018D,56302 Capitalized Equipment,253007 Life Safety,000000 Default Value,"$2,282",
139,19-0327-EX1,Transfer from Grant Funded Programs Office - City Wide to Hillel Torah,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69595 Hillel Torah,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370003 Nonpublic Fine Arts,430223 Nonpublic Inst. & Supp. Serv. - Jewish,"$2,304",
140,19-0327-EX1,Transfer from Grant Funded Programs Office - City Wide to Bais Yaakov High School Of,Chicago,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,"69553 Bais Yaakov High School Of
Chicago",220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370013 Federal - Idea Nonpublic (Jewish),462072 Lea Flowthru Instruction - Nonpublic,"$2,400",Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs
141,19-0327-EX1,"
Transfer from Capital/Operations - City Wide to Wendell Smith Elementary School",Funds Transfer From Award# 2019-437-00-19 To Project# 2019-23641-OEM ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,23641 Wendell Smith Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$2,413",
142,19-0327-EX1,Transfer from Grant Funded Programs Office - City Wide to German School International Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title III programs,12625 Grant Funded Programs Office - City Wide,356 ELL & Bilingual Programs,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),490943 Title Iii - Lmtd. Eng. Prf. - Nonpublic,69536 German School International Chicago,356 ELL & Bilingual Programs,53405 Commodities - Supplies,228950 Federal - Nonpublic Inst (Independent),490943 Title Iii - Lmtd. Eng. Prf. - Nonpublic,"$2,421",
143,19-0327-EX1,Transfer from Early College and Career - City Wide to Charles Allen Prosser Career Academy High School,CTE HVAC Program Equimpent,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53041 Charles Allen Prosser Career Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,"140630 Heating, Air Conditioning, & Refrigeration Mechanic",474566 Special Student Needs-C. Perkins Fy19,"$2,475",
144,19-0327-EX1,Transfer from Talent Office to Ira F Aldridge Elementary School,EXPIRED GRANT SWEEP - Transfer available funding to clear negative.,11010 Talent Office,"324 Miscellaneous Federal, State & Local Grants",51300 Regular Position Pointer,290001 General Salary S Bkt,"542132 Distributed Leadership In Opportunity Schools (Dlos)
Fy18",22641 Ira F Aldridge Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,"542132 Distributed Leadership In Opportunity Schools (Dlos)
Fy18","$2,500",
145,19-0327-EX1,"
Transfer from Talent Office to South Shore Fine Arts Academy",EXPIRED GRANT SWEEP - Transfer available funding to clear negative.,11010 Talent Office,"324 Miscellaneous Federal, State & Local Grants",51300 Regular Position Pointer,290001 General Salary S Bkt,"542132 Distributed Leadership In Opportunity Schools (Dlos)
Fy18",22251 South Shore Fine Arts Academy,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,"542132 Distributed Leadership In Opportunity Schools (Dlos)
Fy18","$2,500",
146,19-0327-EX1,Transfer from Capital/Operations - City Wide to Ralph H Metcalfe Elementary Community Academy,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-31061-ORR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,31061 Ralph H Metcalfe Elementary Community Academy,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$2,500",
147,19-0327-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69510 Office of Catholic Schools,353 Title II - Teacher Quality,54130 Services - Non Professional,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$2,500",
148,19-0327-EX1,Transfer from Instructional Supports to Matthew Gallistel Elementary Language Academy,"Transfer to cover the cost of transportation for Chess students to attend Chess Nationals in Shaumburg, Illinois",11551 Instructional Supports,115 General Education Fund,57705 Services - Space Rental,150013 Chess Program,000000 Default Value,29091 Matthew Gallistel Elementary Language Academy,115 General Education Fund,54210 Pupil Transportation,150013 Chess Program,000901 Other Gen Ed Funded Programs,"$2,500","34
"
149,19-0327-EX1,"
Transfer from Network 9 to Network 9",transferring funds to teacher extended day bucket,02491 Network 9,115 General Education Fund,54125 Services - Professional/Administrative,221080 Aio - Improvement Of Instruction,000000 Default Value,02491 Network 9,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$2,500",
150,19-0327-EX1,Transfer from Capital/Operations - City Wide to Arthur R Ashe Elementary School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-26191-OEI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,26191 Arthur R Ashe Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$2,502",
151,19-0327-EX1,Transfer from Capital/Operations - City Wide to Richard T Crane Medical Preparatory HS,Funds Transfer From Award# 2018-488-00-08 To Project# 2019-46641-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,46641 Richard T Crane Medical Preparatory HS,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$2,511",
152,19-0327-EX1,"Transfer from Sports Administration and Facilities Management - City Wide to Sports Administration and Facilities Management - City
Wide",to complete purchase of basketball materials for CPS SCORE! from the appropriate budget line.,"13737 Sports Administration and Facilities Management - City
Wide",124 School Special Income Fund,55005 Property - Equipment,150006 Elementary Sports,000397 Elementary School Sports Program,"13737 Sports Administration and Facilities Management - City
Wide",124 School Special Income Fund,53405 Commodities - Supplies,150006 Elementary Sports,000397 Elementary School Sports Program,"$2,526",
153,19-0327-EX1,"
Transfer from Grant Funded Programs Office - City Wide to St Ailbe",Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69029 St Ailbe,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370003 Nonpublic Fine Arts,430219 Nonpublic Inst. & Supp. Serv. - Catholic,"$2,537",
154,19-0327-EX1,Transfer from Consolidated Pointer Line Unit to Jonathan Burr Elementary School,Third tuition based supply allocation.,12690 Consolidated Pointer Line Unit,117 Tuition Based Program,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,22471 Jonathan Burr Elementary School,117 Tuition Based Program,53405 Commodities - Supplies,119027 Prek Instruction,000000 Default Value,"$2,550",
155,19-0327-EX1,Transfer from Capital/Operations - City Wide to Charles S Deneen Elementary School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-22931-OEI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,22931 Charles S Deneen Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$2,587",
156,19-0327-EX1,Transfer from Capital/Operations - City Wide to Michele Clark Academic Prep Magnet High School,Funds Transfer From Award# 2019-437-00-04 To Project# 2019-41051-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,41051 Michele Clark Academic Prep Magnet High School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253007 Life Safety,000000 Default Value,"$2,600",
157,19-0327-EX1,Transfer from Student Support and Engagement to Arthur R Ashe Elementary School,Ashe K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,26191 Arthur R Ashe Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641","36
"
158,19-0327-EX1,"
Transfer from Student Support and Engagement to Avalon Park Elementary School",Avalon Park K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,22101 Avalon Park Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
159,19-0327-EX1,Transfer from Student Support and Engagement to Ronald Brown Elementary Community Academy,Brown R K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24631 Ronald Brown Elementary Community Academy,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
160,19-0327-EX1,Transfer from Student Support and Engagement to Michael Faraday Elementary School,Faraday K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24371 Michael Faraday Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
161,19-0327-EX1,Transfer from Student Support and Engagement to Thomas J Higgins Elementary Community Academy,Higgins K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,31251 Thomas J Higgins Elementary Community Academy,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
162,19-0327-EX1,Transfer from Student Support and Engagement to Morton School of Excellence,Morton K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,26091 Morton School of Excellence,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641","37
"
