Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
421,19-0626-EX1,Transfer from Kelvyn Park High School to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,46191 Kelvyn Park High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),147601 Graphic Communications/Graphic Design,474566 Special Student Needs-C. Perkins Fy19,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,"$2,629",
422,19-0626-EX1,Transfer from Charles P Steinmetz College Preparatory HS to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,46291 Charles P Steinmetz College Preparatory HS,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),147601 Graphic Communications/Graphic Design,474566 Special Student Needs-C. Perkins Fy19,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,"$2,629",
423,19-0626-EX1,Transfer from George H Corliss High School to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,46391 George H Corliss High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),140205 Broadcast Technology,474566 Special Student Needs-C. Perkins Fy19,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,"$2,629",
424,19-0626-EX1,Transfer from Walter Henri Dyett High School for the Arts to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,46681 Walter Henri Dyett High School for the Arts,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),147601 Graphic Communications/Graphic Design,474566 Special Student Needs-C. Perkins Fy19,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,"$2,629",
425,19-0626-EX1,Transfer from George Westinghouse College Prep to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,53071 George Westinghouse College Prep,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),140205 Broadcast Technology,474566 Special Student Needs-C. Perkins Fy19,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,"$2,629",
426,19-0626-EX1,Transfer from Student Support and Engagement to Rudyard Kipling Elementary School,Kipling K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24081 Rudyard Kipling Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
427,19-0626-EX1,Transfer from Student Support and Engagement to John T Pirie Fine Arts & Academic Center ES,Pirie K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24971 John T Pirie Fine Arts & Academic Center ES,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
428,19-0626-EX1,Transfer from Student Support and Engagement to Arthur R Ashe Elementary School,Ashe K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,26191 Arthur R Ashe Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
429,19-0626-EX1,Transfer from Student Support and Engagement to Harold Washington Elementary School,Washington H K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24921 Harold Washington Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
430,19-0626-EX1,Transfer from Capital/Operations - City Wide to Alexander Hamilton Elementary School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-23501-ODR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,23501 Alexander Hamilton Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$2,645",
431,19-0626-EX1,Transfer from Capital/Operations - City Wide to Frederick Stock Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-30081-ODR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,30081 Frederick Stock Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$2,648",
432,19-0626-EX1,Transfer from Capital/Operations - City Wide to Daniel C Beard Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-30051-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,30051 Daniel C Beard Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$2,651",
433,19-0626-EX1,Transfer from Department of JROTC to Gurdon S Hubbard High School,Transfer of funds to support drill team.,05261 Department of JROTC,115 General Education Fund,53405 Commodities - Supplies,113119 Rotc - Hs,000000 Default Value,46341 Gurdon S Hubbard High School,115 General Education Fund,53405 Commodities - Supplies,113119 Rotc - Hs,000901 Other Gen Ed Funded Programs,"$2,652",
434,19-0626-EX1,Transfer from Arts to Arts,"Transfer of funds for All City Performing Arts Showcase, Harris Theatre costs and Design Museum",10890 Arts,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,10890 Arts,115 General Education Fund,54125 Services - Professional/Administrative,113035 All City Arts K-12,000000 Default Value,"$2,660",
435,19-0626-EX1,Transfer from Neal F Simeon Career Academy High School to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,53061 Neal F Simeon Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140005 Cte - Childcare Worker,474566 Special Student Needs-C. Perkins Fy19,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,"$2,663",
436,19-0626-EX1,Transfer from Capital/Operations - City Wide to Helge A Haugan Elementary School,Funds Transfer From Award# 2019-437-00-15 To Project# 2019-23591-FRN ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,23591 Helge A Haugan Elementary School,437 CIP Series 2018D,56306 Capitalized Furniture,254403 School Furniture & Equipment,000000 Default Value,"$2,687",
437,19-0626-EX1,Transfer from Office of Catholic Schools to Our Lady Of Grace School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,69510 Office of Catholic Schools,358 Title IV,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic",69219 Our Lady Of Grace School,358 Title IV,53405 Commodities - Supplies,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic","$2,696",
438,19-0626-EX1,Transfer from Capital/Operations - City Wide to Wolfgang A Mozart Elementary School,Funds Transfer From Award# 2019-437-00-04 To Project# 2019-24611-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,24611 Wolfgang A Mozart Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,009517 Sodexo Ifm - Cip,000000 Default Value,"$2,700",
439,19-0626-EX1,Transfer from Kenwood Academy High School to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,46361 Kenwood Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,147601 Graphic Communications/Graphic Design,474566 Special Student Needs-C. Perkins Fy19,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,"$2,716",
440,19-0626-EX1,Transfer from Capital/Operations - City Wide to Marie Sklodowska Curie Metropolitan High School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-53101-OEI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,53101 Marie Sklodowska Curie Metropolitan High School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$2,716",
441,19-0626-EX1,Transfer from Marie Sklodowska Curie Metropolitan High School to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,53101 Marie Sklodowska Curie Metropolitan High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),149014 Product Marketing / Entrepreneurship,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$2,725",
442,19-0626-EX1,Transfer from Early College and Career - City Wide to Neal F Simeon Career Academy High School,CTE Auto Body Program Supplies,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53061 Neal F Simeon Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140705 Auto Body Repair,474566 Special Student Needs-C. Perkins Fy19,"$2,744",
443,19-0626-EX1,Transfer from Citywide Student Support and Engagement to Citywide Student Support and Engagement,Transferring funds for summer,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",51300 Regular Position Pointer,290001 General Salary S Bkt,"442182 21st Century Community Learning Centers (Cohort
19-Grant 3) Fy19",10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,390008 Other Government Funded - Community Services,"442182 21st Century Community Learning Centers (Cohort
19-Grant 3) Fy19","$2,750",
444,19-0626-EX1,Transfer from Back of the Yards IB HS to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,46551 Back of the Yards IB HS,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140205 Broadcast Technology,474566 Special Student Needs-C. Perkins Fy19,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,"$2,763",
445,19-0626-EX1,Transfer from Real Estate to Real Estate,To cover funding for update to position# 470699. Ok'd per AW 5-10-19.,11910 Real Estate,230 Public Building Commission O & M,"57205 Pensions - Employee, ESP",419001 Payroll Salvage,000000 Default Value,11910 Real Estate,230 Public Building Commission O & M,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$2,792",
446,19-0626-EX1,Transfer from Roger C Sullivan High School to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,46301 Roger C Sullivan High School,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",149005 Accounting,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 322023,,"$2,795","Other Instruction Purposes - Miscellaneous
Career & Technical Educ. Improvement Grant (Ctei)
Fy19"
447,19-0626-EX1,Transfer from Social Science & Civic Engagement to Marine Military Academy,Funds to support Service Learning Program,10813 Social Science & Civic Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390003 Service Learning,000000 Default Value,49151 Marine Military Academy,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390003 Service Learning,000901 Other Gen Ed Funded Programs,"$2,800",
448,19-0626-EX1,Transfer from Capital/Operations - City Wide to Lincoln Park High School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-46321-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,46321 Lincoln Park High School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$2,800",
449,19-0626-EX1,Transfer from Capital/Operations - City Wide to William Penn Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-24911-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,24911 William Penn Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,009518 Aramark Ifm - Cip,000000 Default Value,"$2,800",
450,19-0626-EX1,Transfer from William Penn Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2019-24911-OPI To Award# 2019-437-00-17 ; Change Reason : NA,24911 William Penn Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,009518 Aramark Ifm - Cip,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$2,800",
451,19-0626-EX1,Transfer from Capital/Operations - City Wide to William Penn Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-24911-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,24911 William Penn Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$2,800",
452,19-0626-EX1,Transfer from Capital/Operations - City Wide to Oscar F Mayer Elementary School,Funds Transfer From Award# 2017-486-00-16 To Project# 2019-24401-STR ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,24401 Oscar F Mayer Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$2,815",
453,19-0626-EX1,Transfer from Network 10 to Network 10,Funds needed to pay out registration fees for ISLs and Data Strategist attending conferences,02501 Network 10,115 General Education Fund,53405 Commodities - Supplies,221080 000000,,02501 Network 10,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221080 Aio - Improvement Of Instruction,000000 Default Value,"$2,822","Aio - Improvement Of Instruction
Default Value"
454,19-0626-EX1,Transfer from Capital/Operations - City Wide to Kelvyn Park High School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-46191-OEI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,46191 Kelvyn Park High School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$2,825",
455,19-0626-EX1,Transfer from Capital/Operations - City Wide to Kelvyn Park High School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-46191-OEI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,46191 Kelvyn Park High School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$2,825",
456,19-0626-EX1,Transfer from Kelvyn Park High School to Capital/Operations - City Wide,Funds Transfer From Project# 2019-46191-OEI To Award# 2019-437-00-18 ; Change Reason : NA,46191 Kelvyn Park High School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,"$2,825",
457,19-0626-EX1,Transfer from Capital/Operations - City Wide to Kelvyn Park High School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-46191-OEI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,46191 Kelvyn Park High School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$2,825",
458,19-0626-EX1,Transfer from Capital/Operations - City Wide to Kelvyn Park High School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-46191-OEI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,46191 Kelvyn Park High School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$2,825",
459,19-0626-EX1,Transfer from Student Support and Engagement to Suder Montessori Magnet ES,Suder K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,26881 Suder Montessori Magnet ES,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,836",
460,19-0626-EX1,Transfer from Office of Catholic Schools to Lubavitch Mesivta of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,69510 Office of Catholic Schools,358 Title IV,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic",69011 Lubavitch Mesivta of Chicago,358 Title IV,55005 Property - Equipment,228953 Federal - Nonpublic Inst (Jewish),"440045 Title Iv, Part A - Nonpublic","$2,846",
461,19-0626-EX1,Transfer from Capital/Operations - City Wide to Charles P Caldwell Academy of Math & Science ES,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-22511-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,22511 Charles P Caldwell Academy of Math & Science ES,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$2,885",
462,19-0626-EX1,Transfer from Manley Career Academy High School to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,53111 Manley Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140505 Culinary Arts,474566 Special Student Needs-C. Perkins Fy19,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,"$2,888",
463,19-0626-EX1,Transfer from Gurdon S Hubbard High School to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,46341 Gurdon S Hubbard High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$2,898",
464,19-0626-EX1,Transfer from Capital/Operations - City Wide to Langston Hughes School,Funds Transfer From Award# 2019-437-00-04 To Project# 2019-26641-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,26641 Langston Hughes School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253007 Life Safety,000000 Default Value,"$2,900",
465,19-0626-EX1,Transfer from Capital/Operations - City Wide to Alexander Graham Bell Elementary School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-22231-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,22231 Alexander Graham Bell Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$2,900",
466,19-0626-EX1,Transfer from Capital/Operations - City Wide to William T Sherman Elementary School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-25341-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,25341 William T Sherman Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$2,900",
467,19-0626-EX1,Transfer from Capital/Operations - City Wide to Robert Lindblom Math & Science Academy HS,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-46511-PKG ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,46511 Robert Lindblom Math & Science Academy HS,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$2,900",
468,19-0626-EX1,Transfer from Benito Juarez Community Academy High School to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,46421 Benito Juarez Community Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,148002 Medical Health Career Academy,474566 Special Student Needs-C. Perkins Fy19,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,"$2,913",
469,19-0626-EX1,Transfer from Department of JROTC to Department of JROTC,Transfer to supplies,05261 Department of JROTC,115 General Education Fund,55010 Property - Furniture,221227 Curriculum Development,000000 Default Value,05261 Department of JROTC,115 General Education Fund,53405 Commodities - Supplies,221227 Curriculum Development,000000 Default Value,"$2,924",
470,19-0626-EX1,Transfer from Capital/Operations - City Wide to Arthur E Canty Elementary School,Funds Transfer From Award# 2019-437-00-04 To Project# 2019-22541-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,22541 Arthur E Canty Elementary School,437 CIP Series 2018D,56304 Capitalized Software,009518 Aramark Ifm - Cip,000000 Default Value,"$2,931",
471,19-0626-EX1,Transfer from Arthur E Canty Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2019-22541-BAS To Award# 2019-437-00-04 ; Change Reason : NA,22541 Arthur E Canty Elementary School,437 CIP Series 2018D,56304 Capitalized Software,009518 Aramark Ifm - Cip,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,"$2,931",
472,19-0626-EX1,Transfer from Capital/Operations - City Wide to Arthur E Canty Elementary School,Funds Transfer From Award# 2019-437-00-04 To Project# 2019-22541-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,22541 Arthur E Canty Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,009518 Aramark Ifm - Cip,000000 Default Value,"$2,931",
473,19-0626-EX1,Transfer from Neal F Simeon Career Academy High School to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,53061 Neal F Simeon Career Academy High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),149005 Accounting,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$2,933",
474,19-0626-EX1,Transfer from Capital/Operations - City Wide to George Washington Carver Military Academy HS,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-46381-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46381 George Washington Carver Military Academy HS,437 CIP Series 2018D,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$2,939",
475,19-0626-EX1,Transfer from Office of Catholic Schools to St Matthias School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,69510 Office of Catholic Schools,358 Title IV,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic",69199 St Matthias School,358 Title IV,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic","$2,940",
476,19-0626-EX1,Transfer from Student Support and Engagement to Citywide Student Support and Engagement,Transfer funds for summer,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",51300 Regular Position Pointer,290001 General Salary S Bkt,"442183 21st Century Community Learning Centers (Cohort
19-Grant 4) Fy19",10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,390008 Other Government Funded - Community Services,"442183 21st Century Community Learning Centers (Cohort
19-Grant 4) Fy19","$2,945",
477,19-0626-EX1,Transfer from Capital/Operations - City Wide to Wendell Phillips Academy High School,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-46261-ORR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,46261 Wendell Phillips Academy High School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$2,950",
478,19-0626-EX1,Transfer from Capital/Operations - City Wide to Suder Montessori Magnet ES,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-26881-OFR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,26881 Suder Montessori Magnet ES,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$2,950",
479,19-0626-EX1,Transfer from Capital/Operations - City Wide to Albert G Lane Technical High School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-46221-OEM ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,46221 Albert G Lane Technical High School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$2,960",
480,19-0626-EX1,Transfer from Capital/Operations - City Wide to Walter Henri Dyett High School for the Arts,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-46681-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46681 Walter Henri Dyett High School for the Arts,437 CIP Series 2018D,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$2,968",
481,19-0626-EX1,Transfer from Capital/Operations - City Wide to George Washington High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-46331-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46331 George Washington High School,437 CIP Series 2018D,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$2,968",
