Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
220,19-0424-EX1,Transfer from Capital/Operations - City Wide to Richard Yates Elementary School,Funds Transfer From Award# 2019-437-00-01 To Project# 2018-25911-NPG ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009426 All Other,000000 Default Value,25911 Richard Yates Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$2,564","49
"
221,19-0424-EX1,"
Transfer from Capital/Operations - City Wide to Frederick Funston Elementary School",Funds Transfer From Award# 2019-437-00-01 To Project# 2018-23291-NPG ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009426 All Other,000000 Default Value,23291 Frederick Funston Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$2,564",
222,19-0424-EX1,Transfer from Capital/Operations - City Wide to Myra Bradwell Communications Arts & Sciences ES,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-22291-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,22291 Myra Bradwell Communications Arts & Sciences ES,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$2,569",
223,19-0424-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",57405 Medicare,212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,578",
224,19-0424-EX1,Transfer from Early College and Career - City Wide to Neal F Simeon Career Academy High School,CTE Cosmetology Program Supplies,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53061 Neal F Simeon Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140225 Cosmetology,474566 Special Student Needs-C. Perkins Fy19,"$2,585",
225,19-0424-EX1,"
Transfer from Diverse Learner Supports & Services to Diverse Learner Supports & Services",Conference registration expenses,11610 Diverse Learner Supports & Services,114 Special Education Fund,53405 Commodities - Supplies,230010 000000,,11610 Diverse Learner Supports & Services,114 Special Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",230010 Administrative Support,000000 Default Value,"$2,600","Administrative Support
Default Value"
226,19-0424-EX1,Transfer from Capital/Operations - City Wide to George Washington Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-25771-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,25771 George Washington Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$2,602",
227,19-0424-EX1,Transfer from Grant Funded Programs Office - City Wide to North Park Elementary School,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69509 North Park Elementary School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462072 Lea Flowthru Instruction - Nonpublic,"$2,610",
228,19-0424-EX1,Transfer from Little Black Pearl Art and Design Academy to Education General - City Wide,increase budget lines for federal adjustments,63161 Little Black Pearl Art and Design Academy,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,618",
229,19-0424-EX1,"
Transfer from Bridgscape Academy Lawndale to Education General - City Wide",increase budget lines for federal adjustments,65011 Bridgscape Academy Lawndale,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,627",
230,19-0424-EX1,Transfer from Grant Funded Programs Office to Education General - City Wide,Sweep excess funds to contingency,12620 Grant Funded Programs Office,367 Title I - Comprehensive School Reform,51300 Regular Position Pointer,290001 General Salary S Bkt,424087 Sig - District (Cohort 6) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,635",
231,19-0424-EX1,Transfer from Student Support and Engagement to Friedrich L. Jahn Elementary of the Fine Arts,Jahn K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,23921 Friedrich L. Jahn Elementary of the Fine Arts,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
232,19-0424-EX1,Transfer from Student Support and Engagement to Joseph Kellman Corporate Community ES,Kellman K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,23251 Joseph Kellman Corporate Community ES,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
233,19-0424-EX1,Transfer from Student Support and Engagement to George Manierre Elementary School,Manierre K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24311 George Manierre Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641","52
"
234,19-0424-EX1,"
Transfer from Student Support and Engagement to Harold Washington Elementary School",Washington H K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24921 Harold Washington Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
235,19-0424-EX1,Transfer from Student Support and Engagement to Ronald Brown Elementary Community Academy,Brown R K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24631 Ronald Brown Elementary Community Academy,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
236,19-0424-EX1,Transfer from Student Support and Engagement to Johnnie Colemon Elementary Academy,Coleman K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,26751 Johnnie Colemon Elementary Academy,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
237,19-0424-EX1,Transfer from Student Support and Engagement to William Bishop Owen Scholastic Academy ES,Owen K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,29241 William Bishop Owen Scholastic Academy ES,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
238,19-0424-EX1,Transfer from Student Support and Engagement to Emmett Louis Till Math and Science Academy,Till K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24441 Emmett Louis Till Math and Science Academy,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641","53
"
239,19-0424-EX1,"
Transfer from Student Support and Engagement to George W Tilton Elementary School",Tilton K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,25621 George W Tilton Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
240,19-0424-EX1,Transfer from Student Support and Engagement to Daniel Webster Elementary School,Webster K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,25791 Daniel Webster Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
241,19-0424-EX1,Transfer from Student Support and Engagement to Rudyard Kipling Elementary School,Kipling K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24081 Rudyard Kipling Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
242,19-0424-EX1,Transfer from Student Support and Engagement to Jesse Sherwood Elementary School,Sherwood K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,25351 Jesse Sherwood Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
243,19-0424-EX1,Transfer from Bridgescape Academy Roseland to Education General - City Wide,increase budget lines for federal adjustments,65012 Bridgescape Academy Roseland,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,643","54
"
244,19-0424-EX1,"
Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools",Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 494067,,69510 Office of Catholic Schools,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$2,700","Federal - Nonpublic Inst (Catholic)
Title Iia - Archdiocese Of Chgo. Suppl. Servc."
245,19-0424-EX1,Transfer from Grant Funded Programs Office - City Wide to Prigrim Lutheran SchoolA,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69324 Prigrim Lutheran SchoolA,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370010 Federal - Idea Nonpublic (Lutheran),462072 Lea Flowthru Instruction - Nonpublic,"$2,700",
246,19-0424-EX1,Transfer from Bridgescape Academy Brainerd to Education General - City Wide,increase budget lines for federal adjustments,65021 Bridgescape Academy Brainerd,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,721",
247,19-0424-EX1,Transfer from Eugene Field Elementary School to Esmond Elementary School,Transfer to resolve deficit,23211 Eugene Field Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253511 Campus Parks,000000 Default Value,23131 Esmond Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253518 Annex,000000 Default Value,"$2,726","55
"
248,19-0424-EX1,"
Transfer from Capital/Operations - City Wide to Charles S Deneen Elementary School",Funds Transfer From Award# 2019-437-00-04 To Project# 2019-22931-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,22931 Charles S Deneen Elementary School,437 CIP Series 2018D,56302 Capitalized Equipment,253007 Life Safety,000000 Default Value,"$2,762",
249,19-0424-EX1,Transfer from Capital/Operations - City Wide to Stephen F Gale Elementary Community Academy,Funds Transfer From Award# 2017-486-00-11 To Project# 2017-31081-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,31081 Stephen F Gale Elementary Community Academy,486 CIT Bond Fund,54125 Services - Professional/Administrative,253526 Interior Renovation,000000 Default Value,"$2,763",
250,19-0424-EX1,Transfer from Kwame Nkrumah Academy Charter School to Education General - City Wide,increase budget lines for federal adjustments,63041 Kwame Nkrumah Academy Charter School,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,800",
251,19-0424-EX1,Transfer from Legacy Charter School to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,67071 Legacy Charter School,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,119031 Nclb Current Year Allocation,430201 Title 1 - School Discretionary,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,801",
252,19-0424-EX1,Transfer from Capital/Operations - City Wide to William J Onahan Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-24761-OHI-1 ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,24761 William J Onahan Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$2,819","56
"
253,19-0424-EX1,"
Transfer from Student Support and Engagement to Josiah Pickard Elementary School",Pickard K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24961 Josiah Pickard Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,836",
254,19-0424-EX1,Transfer from Capital/Operations - City Wide to Walter S Christopher Elementary School,Funds Transfer From Award# 2019-488-00-01 To Project# 2019-30031-MEP ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,30031 Walter S Christopher Elementary School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$2,850",
255,19-0424-EX1,Transfer from Independent Schools Of Chicago to Interculture Montessori,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,70140 Independent Schools Of Chicago,358 Title IV,54125 Services - Professional/Administrative,228950 Federal - Nonpublic Inst (Independent),"440045 Title Iv, Part A - Nonpublic",69179 Interculture Montessori,358 Title IV,53405 Commodities - Supplies,228950 Federal - Nonpublic Inst (Independent),"440045 Title Iv, Part A - Nonpublic","$2,855",
256,19-0424-EX1,Transfer from Wells Community Academy High School to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,51071 Wells Community Academy High School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,399927 Healthy Communities Investments 18-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,869",
257,19-0424-EX1,Transfer from Office of Catholic Schools to University of Chicago Laboratory Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,390014 Nonpublic Sup Counseling Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69157 University of Chicago Laboratory Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,131001 Evening School Programs,430220 Nonpublic Inst. & Supp. Serv. - Independ.,"$2,878",
258,19-0424-EX1,"
Transfer from Counseling and Postsecondary Advising to Counseling and Postsecondary Advising","Supplies for the Young Men of Color Summit on March 14-15, 2019",10850 Counseling and Postsecondary Advising,115 General Education Fund,54210 Pupil Transportation,212013 Counseling & Guidance Services,000000 Default Value,10850 Counseling and Postsecondary Advising,115 General Education Fund,53405 Commodities - Supplies,212013 Counseling & Guidance Services,000000 Default Value,"$2,915",
259,19-0424-EX1,Transfer from Capital/Operations - City Wide to Dr. Martin L. King Jr Academy of Social Justice,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-26371-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,26371 Dr. Martin L. King Jr Academy of Social Justice,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$2,940",
260,19-0424-EX1,Transfer from Office of Student Protections & Title IX to Office of Student Protections & Title IX,Open OSP compliance and training admin position.,10760 Office of Student Protections & Title IX,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,10760 Office of Student Protections & Title IX,115 General Education Fund,52140 Career Service Salaries - Other,252801 Investigations - Admin,000000 Default Value,"$2,940",
261,19-0424-EX1,Transfer from Network 14 to Disney II Magnet School,transfer monies to Disney II for PLC,02641 Network 14,115 General Education Fund,57940 Miscellaneous Charges,221080 Aio - Improvement Of Instruction,000000 Default Value,26921 Disney II Magnet School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$2,955",
262,19-0424-EX1,Transfer from Capital/Operations - City Wide to Marquette Elementary School,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-24341-ODR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,24341 Marquette Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$2,975","58
"
263,19-0424-EX1,"
Transfer from Bowen High School to Education General - City Wide",Rescinding of Englewood Transition funds.,46491 Bowen High School,115 General Education Fund,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,005063 Fy19 School Actions - Englewood,12670 Education General - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119004 Other General Charges,005063 Fy19 School Actions - Englewood,"$3,000",
264,19-0424-EX1,Transfer from Computer Science to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,11405 Computer Science,"324 Miscellaneous Federal, State & Local Grants",52400 Career Service Salaries - Overtime,254605 School Safety Services,210051 Computer Science For All Fy18,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$3,000",
265,19-0424-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,228950 Federal - Nonpublic Inst (Independent),494068 Title Iia - Other Private Supplementary Servc.,"$3,000",
266,19-0424-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,Justification: Transfer funds for conference travel.-per Lisa Washington,13727 Early College and Career - City Wide,115 General Education Fund,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,000389 Cte Programs,13727 Early College and Career - City Wide,115 General Education Fund,54205 Travel Expense,221011 Improvement Of Instruction,000389 Cte Programs,"$3,000",
267,19-0424-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,per Joseph Halli,13727 Early College and Career - City Wide,115 General Education Fund,53305 Instructional Materials (Non-Digital),212023 Post Secondary Education,000000 Default Value,13727 Early College and Career - City Wide,115 General Education Fund,54210 Pupil Transportation,212023 Post Secondary Education,000000 Default Value,"$3,000","59
"
268,19-0424-EX1,"
Transfer from School Safety and Security Office to School Safety and Security Office",Supplies - photo ID and business card for new Deputy.,10610 School Safety and Security Office,210 Workers' & Unemployment Compensation/Tort,54215 Car Fare,254605 School Safety Services,000000 Default Value,10610 School Safety and Security Office,210 Workers' & Unemployment Compensation/Tort,53405 Commodities - Supplies,254605 School Safety Services,000000 Default Value,"$3,000",
269,19-0424-EX1,Transfer from Capital/Operations - City Wide to Albert G Lane Technical High School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-46221-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,46221 Albert G Lane Technical High School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$3,005",
270,19-0424-EX1,Transfer from Grant Funded Programs Office to Edmond Burke Elementary School,Clearing negative and transfer to increase buckets to match approved grant allocation,12620 Grant Funded Programs Office,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,119010 Other Instructional Programs,424064 Sig - Burke (Cohort 5) Fy19,22411 Edmond Burke Elementary School,367 Title I - Comprehensive School Reform,51320 Bucket Position Pointer,290001 General Salary S Bkt,424064 Sig - Burke (Cohort 5) Fy19,"$3,005",
271,19-0424-EX1,Transfer from Student Support and Engagement to Lenart Elementary Regional Gifted Center,Lenart K-8 OST Award Program Staffing Award - 50%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,29361 Lenart Elementary Regional Gifted Center,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,"$3,014",
272,19-0424-EX1,Transfer from Student Support and Engagement to Hannah G Solomon Elementary School,Solomon K-8 OST Award Program Staffing Award - 50%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,25431 Hannah G Solomon Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100106 Out-Of-School-Time Iga Fy19,"$3,014",
273,19-0424-EX1,"
Transfer from Young Women's Leadership Charter School to Education General - City Wide",increase budget lines for federal adjustments,66171 Young Women's Leadership Charter School,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$3,036",
274,19-0424-EX1,Transfer from Education General - City Wide to Facility Opers & Maint - City Wide,"GLASS, PAINT, WALLPAPER STORES",12670 Education General - City Wide,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,53405 Commodities - Supplies,254101 Asset Management,000000 Default Value,"$3,038",
275,19-0424-EX1,Transfer from Grant Funded Programs Office - City Wide to St John De La Salle School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69156 St John De La Salle School,353 Title II - Teacher Quality,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$3,044",
276,19-0424-EX1,Transfer from Capital/Operations - City Wide to Carl Schurz High School,Funds Transfer From Award# 2017-485-00-09 To Project# 2017-46281-UAF ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253511 Campus Parks,000000 Default Value,46281 Carl Schurz High School,485 CIT PayGo Fund,56310 Capitalized Construction,320008 Playgrounds And Stadia,000000 Default Value,"$3,045",
277,19-0424-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,54205 Travel Expense,228950 Federal - Nonpublic Inst (Independent),494068 Title Iia - Other Private Supplementary Servc.,"$3,100",
278,19-0424-EX1,"
Transfer from Capital/Operations - City Wide to Joseph Brennemann Elementary School",Funds Transfer From Award# 2019-437-00-17 To Project# 2019-25991-OGC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,25991 Joseph Brennemann Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$3,100",
279,19-0424-EX1,Transfer from Capital/Operations - City Wide to George Washington Elementary School,Funds Transfer From Award# 2019-437-00-04 To Project# 2019-25771-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,25771 George Washington Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253007 Life Safety,000000 Default Value,"$3,100",
280,19-0424-EX1,Transfer from Capital/Operations - City Wide to Jonathan Burr Elementary School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-22471-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,22471 Jonathan Burr Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$3,108",
281,19-0424-EX1,Transfer from Office of Catholic Schools to Children of Peace,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,69510 Office of Catholic Schools,358 Title IV,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic",69135 Children of Peace,358 Title IV,53405 Commodities - Supplies,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic","$3,120",
282,19-0424-EX1,Transfer from Diverse Learner Quality Instruction to Jonathan Burr Elementary School,"Transfer of case manager stipend funds for both semesters to school, since school uses retiree for case management.",11674 Diverse Learner Quality Instruction,114 Special Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,22471 Jonathan Burr Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,"$3,151","62
"
