Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
220,18-0627-EX1,Transfer from Capital/Operations - City Wide to Frederic Chopin Elementary School,Funds Transfer From Award# 2018-488-00-01 To Project# 2018-22721-NPL ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253101 Planning And Development,000000 Default Value,22721 Frederic Chopin Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,253513 Playlots,000000 Default Value,"$1,500",
221,18-0627-EX1,Transfer from Capital/Operations - City Wide to William P Nixon Elementary School,Funds Transfer From Award# 2018-488-00-01 To Project# 2018-24681-NPL ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253101 Planning And Development,000000 Default Value,24681 William P Nixon Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,253513 Playlots,000000 Default Value,"$1,500",
222,18-0627-EX1,Transfer from Capital/Operations - City Wide to Helen Peirce International Studies ES,Funds Transfer From Award# 2018-488-00-01 To Project# 2018-24891-UAF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253101 Planning And Development,000000 Default Value,24891 Helen Peirce International Studies ES,488 Series 2017H,54125 Services - Professional/Administrative,320008 Playgrounds And Stadia,000000 Default Value,"$1,500","51
"
223,18-0627-EX1,"
Transfer from Capital/Operations - City Wide to George B Swift Elementary Specialty School",Funds Transfer From Award# 2018-488-00-01 To Project# 2018-25571-UAF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253101 Planning And Development,000000 Default Value,25571 George B Swift Elementary Specialty School,488 Series 2017H,54125 Services - Professional/Administrative,320008 Playgrounds And Stadia,000000 Default Value,"$1,500",
224,18-0627-EX1,Transfer from Capital/Operations - City Wide to William Howard Taft High School,Funds Transfer From Award# 2018-488-00-01 To Project# 2018-46311-UAF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253101 Planning And Development,000000 Default Value,46311 William Howard Taft High School,488 Series 2017H,54125 Services - Professional/Administrative,320008 Playgrounds And Stadia,000000 Default Value,"$1,500",
225,18-0627-EX1,Transfer from Capital/Operations - City Wide to Franklin Elementary Fine Arts Center,Funds Transfer From Award# 2018-488-00-01 To Project# 2018-29081-NPL ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253101 Planning And Development,000000 Default Value,29081 Franklin Elementary Fine Arts Center,488 Series 2017H,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$1,500",
226,18-0627-EX1,Transfer from Capital/Operations - City Wide to Newton Bateman Elementary School,Funds Transfer From Award# 2018-488-00-01 To Project# 2018-22171-NPL ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253101 Planning And Development,000000 Default Value,22171 Newton Bateman Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,253513 Playlots,000000 Default Value,"$1,500","52
"
227,18-0627-EX1,"
Transfer from Facility Opers & Maint - City Wide to Thomas J Higgins Elementary Community Academy","Vendor to supply labor and material to pull univent from wall, check condensate line and drip pan. Reinstall and check for leaks.
Leaking into room below. Maximo # 8235556",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,31251 Thomas J Higgins Elementary Community Academy,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,"$1,500",
228,18-0627-EX1,Transfer from Literacy to Literacy,Transfer of funds for purchase of books for various schools.,13700 Literacy,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,13700 Literacy,115 General Education Fund,53305 Instructional Materials (Non-Digital),221216 Libraries - Curriculum,000000 Default Value,"$1,500",
229,18-0627-EX1,Transfer from Literacy to Literacy,Transfer of funds for the purchase of student books.,13700 Literacy,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,13700 Literacy,115 General Education Fund,53305 Instructional Materials (Non-Digital),221216 Libraries - Curriculum,000000 Default Value,"$1,500",
230,18-0627-EX1,Transfer from Family & Community Engagement Office to Michele Clark Academic Prep Magnet High School,Copier use,14060 Family & Community Engagement Office,115 General Education Fund,53405 Commodities - Supplies,300008 Community/Parent Involvement,000000 Default Value,41051 Michele Clark Academic Prep Magnet High School,115 General Education Fund,53405 Commodities - Supplies,241006 School Office Services,000901 Other Gen Ed Funded Programs,"$1,500",
231,18-0627-EX1,"
Transfer from Facility Opers & Maint - City Wide to Asa Philip Randolph Elementary School","Remove pump,dissassemble and inspect,replace bearings seals and gaskets and reinstall pump and test.Maximo CPS-7998077",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,29111 Asa Philip Randolph Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,"$1,506",
232,18-0627-EX1,Transfer from Student Support and Engagement to Medgar Evers Elementary School,Evers K-8 OST Award Program Expansion Staffing Award - Final 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,26591 Medgar Evers Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$1,507",
233,18-0627-EX1,Transfer from Student Support and Engagement to Parkside Elementary Community Academy,Parkside K-8 OST Award Program Expansion Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,31201 Parkside Elementary Community Academy,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$1,507",
234,18-0627-EX1,Transfer from Student Support and Engagement to Parkside Elementary Community Academy,Parkside K-8 OST Award Program Expansion Staffing Award - Final 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,31201 Parkside Elementary Community Academy,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$1,507",
235,18-0627-EX1,"
Transfer from Roger C Sullivan High School to Citywide Student Support and Engagement",PO for summer programming - Department request,46301 Roger C Sullivan High School,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,253831 Bus Svc-Field Trips-Reg,"442170 21st Century Community Learning Centers - (Cohort
15-Grant 6) Fy18",10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,"442170 21st Century Community Learning Centers - (Cohort
15-Grant 6) Fy18","$1,510",
236,18-0627-EX1,Transfer from Marie Sklodowska Curie Metropolitan High School to Early College and Career - City Wide,Pulling back funds unspent by the 5-1 deadline,53101 Marie Sklodowska Curie Metropolitan High School,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",149005 Accounting,"322022 Career & Technical Educ. Improvement Grant (Ctei)
Fy18",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 322022,,"$1,515","Other Instruction Purposes - Miscellaneous
Career & Technical Educ. Improvement Grant (Ctei)
Fy18"
237,18-0627-EX1,Transfer from Early College and Career - City Wide to Education General - City Wide,Pulling back expired grant funds,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140345 Electrician,322021 Career & Technical Educ. Improvement Grant (Ctei),12670 Education General - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,520",
238,18-0627-EX1,Transfer from Disney II Magnet School to Early College and Career - City Wide,Pulling back funds unspent by the 5-1 deadline,26921 Disney II Magnet School,369 Title I - School Improvement Carl Perkins,53305 Instructional Materials (Non-Digital),146006 Computer Programming,"322022 Career & Technical Educ. Improvement Grant (Ctei)
Fy18",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322022 Career & Technical Educ. Improvement Grant (Ctei)
Fy18","$1,520",
239,18-0627-EX1,"
Transfer from Benito Juarez Community Academy High School to Early College and Career - City Wide",Pulling back funds unspent by the 5-1 deadline,46421 Benito Juarez Community Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,144701 Automotive Mechanic,474565 Special Student Needs-C. Perkins Fy18,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474565 Special Student Needs-C. Perkins Fy18,"$1,527",
240,18-0627-EX1,Transfer from Office of Catholic Schools to Akiba Jewish Day School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370003 Nonpublic Fine Arts,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69343 Akiba Jewish Day School,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370003 Nonpublic Fine Arts,430206 Nonpublic Inst. & Supp. Serv. - Jewish,"$1,536",
241,18-0627-EX1,Transfer from Benito Juarez Community Academy High School to Early College and Career - City Wide,Pulling back funds unspent by the 5-1 deadline,46421 Benito Juarez Community Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140004 Cte - Business Systems,"322022 Career & Technical Educ. Improvement Grant (Ctei)
Fy18",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322022 Career & Technical Educ. Improvement Grant (Ctei)
Fy18","$1,538",
242,18-0627-EX1,Transfer from Social and Emotional Learning - City Wide to Social and Emotional Learning - City Wide,"Transfer to cover negative created by Title IV moves, funds are from closed title II split-funded positions that should have be
reallocated to reopened title IV split-funded positions",10898 Social and Emotional Learning - City Wide,115 General Education Fund,52100 Career Service Salaries - Regular,419001 Payroll Salvage,000000 Default Value,10898 Social and Emotional Learning - City Wide,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,"$1,542",
243,18-0627-EX1,"
Transfer from Facility Opers & Maint - City Wide to Amos Alonzo Stagg Elementary School
Transfer From:
11880 Facility Opers & Maint - City Wide
230 Public Building Commission O & M
53405 Commodities - Supplies
254033 O&M South
000000 Default Value","Transfer To:
26521 Amos Alonzo Stagg Elementary School
230 Public Building Commission O & M
53405 Commodities - Supplies
254033 O&M South
000000 Default Value",,,,,,,,,,,"$1,544",
244,18-0627-EX1,Transfer from Early College and Career - City Wide to Education General - City Wide,Pulling back expired grant funds,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,144603 Cte- Construction,322021 Career & Technical Educ. Improvement Grant (Ctei),12670 Education General - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,550",
245,18-0627-EX1,Transfer from Capital/Operations - City Wide to James E McDade Elementary Classical School,Funds Transfer From Award# 2017-485-00-13 To Project# 2018-29181-RPT ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253540 Cost Estimating,000000 Default Value,29181 James E McDade Elementary Classical School,485 CIT PayGo Fund,54125 Services - Professional/Administrative,009553 Roofs,000000 Default Value,"$1,550",
246,18-0627-EX1,Transfer from Paul Laurence Dunbar Career Academy High School to Early College and Career - City Wide,Pulling back funds unspent by the 5-1 deadline,53021 Paul Laurence Dunbar Career Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140225 Cosmetology,474565 Special Student Needs-C. Perkins Fy18,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474565 Special Student Needs-C. Perkins Fy18,"$1,561",
247,18-0627-EX1,Transfer from Gurdon S Hubbard High School to Early College and Career - City Wide,Pulling back funds unspent by the 5-1 deadline,46341 Gurdon S Hubbard High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),148002 Medical Health Career Academy,474565 Special Student Needs-C. Perkins Fy18,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474565 Special Student Needs-C. Perkins Fy18,"$1,570",
248,18-0627-EX1,"
Transfer from Facility Opers & Maint - City Wide to Edmond Burke Elementary School
Transfer From:
11880 Facility Opers & Maint - City Wide
230 Public Building Commission O & M
53405 Commodities - Supplies
254032 O&M West
000000 Default Value","Transfer To:
22411 Edmond Burke Elementary School
230 Public Building Commission O & M
53405 Commodities - Supplies
254032 O&M West
000000 Default Value",,,,,,,,,,,"$1,577",
249,18-0627-EX1,Transfer from Facility Opers & Maint - City Wide to Lenart Elementary Regional Gifted Center,"Provide labor and material to repair elevator doors (keeps coming off track)
maximo sr 4481798",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,29361 Lenart Elementary Regional Gifted Center,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,"$1,587",
250,18-0627-EX1,Transfer from Facility Opers & Maint - City Wide to Bret Harte Elementary School,"furnish labor and material. furnish and install 2-20 ampere circuits from the existing panel down the hall, furnish and install 4-duplex
outlets in exposed conduit in the lounge provide breakers if necessary",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,23561 Bret Harte Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$1,590",
251,18-0627-EX1,Transfer from Early College and Career - City Wide to Wells Community Academy High School,CTE Pre-Law Program Equipment,13727 Early College and Career - City Wide,115 General Education Fund,53405 Commodities - Supplies,113096 Cte Law And Public Safety,000389 Cte Programs,51071 Wells Community Academy High School,115 General Education Fund,55005 Property - Equipment,113096 Cte Law And Public Safety,000389 Cte Programs,"$1,591","58
"
252,18-0627-EX1,"
Transfer from Department of JROTC to Department of JROTC",Transfer to bucket pointer to clear negative and add funds to teacher bucket 489019.,05261 Department of JROTC,115 General Education Fund,53405 Commodities - Supplies,221227 Curriculum Development,000000 Default Value,05261 Department of JROTC,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$1,595",
253,18-0627-EX1,Transfer from Grant Funded Programs Office - City Wide to St Sabina School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69267 St Sabina School,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,221023 Tlcf-Catholic/Imp Of Instr,430202 Nonpublic Inst. & Supp. Serv. - Catholic,"$1,600",
254,18-0627-EX1,Transfer from Information & Technology Services to Information & Technology Services,Eqipment purchase,12510 Information & Technology Services,115 General Education Fund,54405 Services - Telephone & Telegraph,254501 Telecom (Non E-Rate),000000 Default Value,12510 Information & Technology Services,115 General Education Fund,55005 Property - Equipment,254501 Telecom (Non E-Rate),000000 Default Value,"$1,600",
255,18-0627-EX1,Transfer from Social Science & Civic Engagement to Orr Academy High School,Money to support Service Learning program,10813 Social Science & Civic Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390003 Service Learning,000000 Default Value,28151 Orr Academy High School,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390003 Service Learning,000901 Other Gen Ed Funded Programs,"$1,600",
256,18-0627-EX1,Transfer from Assessment to Instructional Supports,Transferring funds for substitute bucket costs for Instructional Learning Design & Strategy,11210 Assessment,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,11551 Instructional Supports,115 General Education Fund,57940 Miscellaneous Charges,221234 Professional Develop/Curriculum Develp,000000 Default Value,"$1,600","59
"
257,18-0627-EX1,"
Transfer from Instructional Supports to Teaching and Learning Office",Transfer of funds for Substitute services,11551 Instructional Supports,115 General Education Fund,57940 Miscellaneous Charges,221234 Professional Develop/Curriculum Develp,000000 Default Value,10810 Teaching and Learning Office,115 General Education Fund,57940 Miscellaneous Charges,221234 Professional Develop/Curriculum Develp,000000 Default Value,"$1,600",
258,18-0627-EX1,Transfer from Literacy to Literacy,Money to purchase supplies for various professional developments,13700 Literacy,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",233031 Literacy Program,494062 Title Iia - Teacher Quality,13700 Literacy,353 Title II - Teacher Quality,53405 Commodities - Supplies,233031 494062,,"$1,602","Literacy Program
Title Iia - Teacher Quality"
259,18-0627-EX1,Transfer from Southside Occupational Academy High School to Education General - City Wide,Pulling back expired grant funds,49031 Southside Occupational Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,144606 Carpentry,322021 Career & Technical Educ. Improvement Grant (Ctei),12670 Education General - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,614",
260,18-0627-EX1,Transfer from Facility Opers & Maint - City Wide to George H Corliss High School,"CPS 3214382.
PROVIDE LABOR & MATERIALS TO RTU #9 - CIRCUIT 2: REPLACE CONTACTOR, LIQUID LINE SOLENOID, CHECK, TEST
FOR PROPER OPERATION & PROVIDE WRITTEN QUOTE FOR ANY ADDITIONAL REPAIRS NEEDED",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,46391 George H Corliss High School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,"$1,616","60
"
261,18-0627-EX1,"
Transfer from Capital/Operations - City Wide to Joseph E Gary Elementary School",Funds Transfer From Award# 2018-488-00-01 To Project# 2018-23311-NPL ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253101 Planning And Development,000000 Default Value,23311 Joseph E Gary Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,253513 Playlots,000000 Default Value,"$1,622",
262,18-0627-EX1,Transfer from Facility Opers & Maint - City Wide to Beulah Shoesmith Elementary School,"Furnish, labor and materials necessary for emergency repairs to replace burned wiring found in the electric heating unit to the mobile
and also to replace limits inside same heating unit",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,25371 Beulah Shoesmith Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$1,627",
263,18-0627-EX1,Transfer from Emil G Hirsch Metropolitan High School to Citywide Student Support and Engagement,Pulling back funds after school spending deadline,47031 Emil G Hirsch Metropolitan High School,"324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,"442168 21st Century Community Learning Centers - (Cohort
15-Grant 4) Fy18",10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442168 21st Century Community Learning Centers - (Cohort
15-Grant 4) Fy18","$1,630",
264,18-0627-EX1,Transfer from William Howard Taft High School to Early College and Career - City Wide,Pulling back funds unspent by the 5-1 deadline,46311 William Howard Taft High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140004 Cte - Business Systems,"322022 Career & Technical Educ. Improvement Grant (Ctei)
Fy18",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322022 Career & Technical Educ. Improvement Grant (Ctei)
Fy18","$1,639",
265,18-0627-EX1,"
Transfer from Facility Opers & Maint - City Wide to Roald Amundsen High School","Clean, and rod out catch basin in accordance with attached quote.",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,46031 Roald Amundsen High School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,"$1,650",
266,18-0627-EX1,Transfer from Southside Occupational Academy High School to Education General - City Wide,Pulling back expired grant funds,49031 Southside Occupational Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140102 Horticulture Production,322021 Career & Technical Educ. Improvement Grant (Ctei),12670 Education General - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,655",
267,18-0627-EX1,Transfer from Social Science & Civic Engagement to Social Science & Civic Engagement,Money will be used to support schools Service Learning Programs,10813 Social Science & Civic Engagement,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",390003 Service Learning,000000 Default Value,10813 Social Science & Civic Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390003 000000,,"$1,659","Service Learning
Default Value"
268,18-0627-EX1,Transfer from Facility Opers & Maint - City Wide to Ronald E McNair Elementary School,"Trash compactor needs routine maintenance.Replace 2 worn hoses,replace emergency stop,remove access panel &perfrom
compactor cleanout C-TEC Price $1,664.00
See maximo cps-8230580",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,26301 Ronald E McNair Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,"$1,664","62
"
269,18-0627-EX1,"
Transfer from Facility Opers & Maint - City Wide to Phillip Murray Elementary Language Academy","supply all labor to scape skim coat and paint damaged wall in 106 and 108 restroom. Scrape skim coat and install FRP around wall.
CPS#8237065",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,29221 Phillip Murray Elementary Language Academy,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$1,672",
270,18-0627-EX1,Transfer from Capital/Operations - City Wide to Edward Beasley Elementary Magnet Academic Center,Funds Transfer From Award# 2018-488-00-04 To Project# 2018-29321-OPI2 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,29321 Edward Beasley Elementary Magnet Academic Center,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,"$1,675",
271,18-0627-EX1,Transfer from Chicago Vocational Career Academy High School to Early College and Career - City Wide,Pulling back funds unspent by the 5-1 deadline,53011 Chicago Vocational Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,141701 Cte - Medical Assistant,474565 Special Student Needs-C. Perkins Fy18,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474565 Special Student Needs-C. Perkins Fy18,"$1,675",
272,18-0627-EX1,Transfer from Family & Community Engagement Office to Information & Technology Services,"SOW 8042 - ticket # 128166- New service @ Sullivan HS for Rogers Park Parent University Room #133; install new 4015 w/non-DID
and vm, also install new data jack for Leslie Kniskern. High and low voltage wiring required/ wireless access.",14060 Family & Community Engagement Office,115 General Education Fund,55005 Property - Equipment,300008 Community/Parent Involvement,000000 Default Value,12510 Information & Technology Services,115 General Education Fund,54405 Services - Telephone & Telegraph,254501 Telecom (Non E-Rate),000000 Default Value,"$1,676",
273,18-0627-EX1,"
Transfer from Science, Technology, Engineering, and Math (STEM) programs to Science, Technology, Engineering, and Math (STEM)
programs","Money to cover cost for MacBook Pro to be used by staff to edit videos of classrooms for presentation at summits and professional
developments. Will be used by nnassiri-ma, chnho, grcreaden, and mjkosko.","10871 Science, Technology, Engineering, and Math (STEM)
programs",353 Title II - Teacher Quality,53405 Commodities - Supplies,221236 Mathematics - Professional Development,494062 Title Iia - Teacher Quality,"10871 Science, Technology, Engineering, and Math (STEM)
programs",353 Title II - Teacher Quality,55005 Property - Equipment,221236 Mathematics - Professional Development,494062 Title Iia - Teacher Quality,"$1,682",
274,18-0627-EX1,Transfer from Capital/Operations - City Wide to Sor Juana Ines de la Cruz ES,Funds Transfer From Award# 2017-485-00-11 To Project# 2017-23521-CSP ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,254403 School Furniture & Equipment,000000 Default Value,23521 Sor Juana Ines de la Cruz ES,485 CIT PayGo Fund,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$1,683",
275,18-0627-EX1,"Transfer from Facility Opers & Maint - City Wide to Frederick A Douglass Academy High School
Transfer From:
11880 Facility Opers & Maint - City Wide
230 Public Building Commission O & M
53405 Commodities - Supplies
254031 O&M North
000000 Default Value","Transfer To:
41061 Frederick A Douglass Academy High School
230 Public Building Commission O & M
53405 Commodities - Supplies
254031 O&M North
000000 Default Value",,,,,,,,,,,"$1,685",
276,18-0627-EX1,Transfer from Capital/Operations - City Wide to Edward Coles Elementary Language Academy,Funds Transfer From Award# 2018-488-00-06 To Project# 2018-22771-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,22771 Edward Coles Elementary Language Academy,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$1,693","64
"
277,18-0627-EX1,"
Transfer from Capital/Operations - City Wide to Francis W Parker Elementary Community Academy",Funds Transfer From Award# 2018-488-00-03 To Project# 2018-31181-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,31181 Francis W Parker Elementary Community Academy,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$1,695",
278,18-0627-EX1,Transfer from Lake View High School to Early College and Career - City Wide,Pulling back funds unspent by the 5-1 deadline,46211 Lake View High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140004 Cte - Business Systems,"322022 Career & Technical Educ. Improvement Grant (Ctei)
Fy18",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322022 Career & Technical Educ. Improvement Grant (Ctei)
Fy18","$1,695",
279,18-0627-EX1,Transfer from Facility Opers & Maint - City Wide to Johnnie Colemon Elementary Academy,"vendor to supply labor and material to remove and replace 3 way cartridge in VAVs in rooms 111,106,110,115 and 121. test to insure
temperature holds at set point. Maximo#7997405",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,26751 Johnnie Colemon Elementary Academy,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,"$1,700",
