Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
145,19-0227-EX1,Transfer from Arts to Arts,Funds to be used to renew Adobe Creative Suite Software for Advanced Arts Program,10890 Arts,115 General Education Fund,54125 Services - Professional/Administrative,320020 Other After Schools Programs,000000 Default Value,10890 Arts,115 General Education Fund,53306 Commodities: Software (Non-Instructional),320020 Other After Schools Programs,000000 Default Value,"$2,374",
146,19-0227-EX1,Transfer from Marine Leadership Academy at Ames to Information & Technology Services,"SOW 8194, SCTASK0077243, RITM0074904 - to lease and install 2 Data and new ext onto new 4015 in 3
rd Flr Teachers Lounge, Pantoja, Montalvo Office.",41111 Marine Leadership Academy at Ames,115 General Education Fund,55005 Property - Equipment,119017 Science,000575 Student Based Budgeting,12510 Information & Technology Services,115 General Education Fund,54405 Services - Telephone & Telegraph,254501 Telecom (Non E-Rate),000575 Student Based Budgeting,"$2,395",
147,19-0227-EX1,Transfer from Capital/Operations - City Wide to James Otis Elementary School,Funds Transfer From Award# 2019-437-00-04 To Project# 2019-24791-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,24791 James Otis Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253007 Life Safety,000000 Default Value,"$2,400",
148,19-0227-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69510 Office of Catholic Schools,353 Title II - Teacher Quality,54205 Travel Expense,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$2,400",
149,19-0227-EX1,Transfer from Network 10 to Network 10,Funds needed to pay Tuesday's Child. Hearst will no longer need the funds for Leader in Me,02501 Network 10,115 General Education Fund,53405 Commodities - Supplies,211210 Attendance Services,000025 Osse Attendance Project,02501 Network 10,115 General Education Fund,54125 Services - Professional/Administrative,221302 School Development/Intervention,000025 Osse Attendance Project,"$2,400",
150,19-0227-EX1,Transfer from Columbia Explorers Elementary Academy to Education General - City Wide,pulling back funds available that are a result of an expenditure swap to grant funds (OST IGA).,20071 Columbia Explorers Elementary Academy,115 General Education Fund,51130 Teacher Salaries - Extended Day,320020 Other After Schools Programs,000675 K-* Ost Award Program,12670 Education General - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119004 Other General Charges,000000 Default Value,"$2,464",
151,19-0227-EX1,Transfer from Capital/Operations - City Wide to James Monroe Elementary School,Funds Transfer From Award# 2019-488-00-01 To Project# 2019-24531-SIT ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,24531 James Monroe Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$2,471",
152,19-0227-EX1,Transfer from Edward Beasley Elementary Magnet Academic Center to Education General - City Wide,pulling back funds available that are a result of an expenditure swap to grant funds (OST IGA).,29321 Edward Beasley Elementary Magnet Academic Center,115 General Education Fund,51130 Teacher Salaries - Extended Day,320020 Other After Schools Programs,000675 K-* Ost Award Program,12670 Education General - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119004 Other General Charges,000000 Default Value,"$2,495",
153,19-0227-EX1,Transfer from Capital/Operations - City Wide to Mahalia Jackson Elementary School,Funds Transfer From Award# 2019-437-00-16 To Project# 2018-26651-OHI02 ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,26651 Mahalia Jackson Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$2,495",
154,19-0227-EX1,Transfer from Grant Funded Programs Office - City Wide to St Constance School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69082 St Constance School,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370003 Nonpublic Fine Arts,430219 Nonpublic Inst. & Supp. Serv. - Catholic,"$2,496",
155,19-0227-EX1,Transfer from Grant Funded Programs Office - City Wide to Yeshiva Ohr Baruch,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69047 Yeshiva Ohr Baruch,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370013 Federal - Idea Nonpublic (Jewish),462072 Lea Flowthru Instruction - Nonpublic,"$2,540",
156,19-0227-EX1,Transfer from Bernhard Moos Elementary School to Education General - City Wide,pulling back funds available that are a result of an expenditure swap to grant funds (OST IGA),24551 Bernhard Moos Elementary School,115 General Education Fund,51130 Teacher Salaries - Extended Day,320020 Other After Schools Programs,000675 K-* Ost Award Program,12670 Education General - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119004 Other General Charges,000000 Default Value,"$2,597",
157,19-0227-EX1,Transfer from Marine Leadership Academy at Ames to Information & Technology Services,"SOW 8195, SCTASK0077252, RITM0074912 - for the adding of data and phones in 114 and 118b",41111 Marine Leadership Academy at Ames,115 General Education Fund,55005 Property - Equipment,119017 Science,000575 Student Based Budgeting,12510 Information & Technology Services,115 General Education Fund,54405 Services - Telephone & Telegraph,254501 Telecom (Non E-Rate),000575 Student Based Budgeting,"$2,605",
158,19-0227-EX1,Transfer from Early College and Career - City Wide to Edwin G. Foreman College and Career Academy,CTE Digital Media Program Software,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46131 Edwin G. Foreman College and Career Academy,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),147601 Graphic Communications/Graphic Design,474566 Special Student Needs-C. Perkins Fy19,"$2,629",
159,19-0227-EX1,Transfer from Cyrus H McCormick Elementary School to Citywide Student Support and Engagement,Transfer to open additional LPA PO - Approved Budget Mod,24431 Cyrus H McCormick Elementary School,115 General Education Fund,54125 Services - Professional/Administrative,221234 Professional Develop/Curriculum Develp,000044 Ctu Sustainable Schools Initiative,10875 Citywide Student Support and Engagement,115 General Education Fund,54125 Services - Professional/Administrative,297920 Other Government Funded - Support Services,000044 Ctu Sustainable Schools Initiative,"$2,633",
160,19-0227-EX1,Transfer from Student Support and Engagement to Medgar Evers Elementary School,Evers K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,26591 Medgar Evers Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
161,19-0227-EX1,Transfer from Student Support and Engagement to Joseph Jungman Elementary School,Jungman K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,23961 Joseph Jungman Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
162,19-0227-EX1,Transfer from Student Support and Engagement to William Bishop Owen Scholastic Academy ES,Owen K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,29241 William Bishop Owen Scholastic Academy ES,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
163,19-0227-EX1,Transfer from Student Support and Engagement to Emmett Louis Till Math and Science Academy,Till K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24441 Emmett Louis Till Math and Science Academy,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
164,19-0227-EX1,Transfer from Student Support and Engagement to Daniel Webster Elementary School,Webster K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,25791 Daniel Webster Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
165,19-0227-EX1,Transfer from Student Support and Engagement to John Whistler Elementary School,Whistler K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,25831 John Whistler Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
166,19-0227-EX1,Transfer from Information & Technology Services to Information & Technology Services,To cover expenses related to unpaid invoice #6699 Senryo,12510 Information & Technology Services,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,12510 Information & Technology Services,115 General Education Fund,54125 Services - Professional/Administrative,266407 Enterprise Financial Systems,000000 Default Value,"$2,675",
167,19-0227-EX1,Transfer from Capital/Operations - City Wide to Peter Cooper Elementary Dual Language Academy,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-22831-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,22831 Peter Cooper Elementary Dual Language Academy,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$2,678",
168,19-0227-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 494067,,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228950 Federal - Nonpublic Inst (Independent),494068 Title Iia - Other Private Supplementary Servc.,"$2,690","Federal - Nonpublic Inst (Catholic)
Title Iia - Archdiocese Of Chgo. Suppl. Servc."
169,19-0227-EX1,Transfer from Alexander Graham Bell Elementary School to Education General - City Wide,pulling back funds available that resulted from an expenditure swap into grant funds (OST IGA).,22231 Alexander Graham Bell Elementary School,115 General Education Fund,52130 Career Service Salaries - Extended Day,320020 Other After Schools Programs,000675 K-* Ost Award Program,12670 Education General - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119004 Other General Charges,000000 Default Value,"$2,699",
170,19-0227-EX1,Transfer from Morgan Park High School to Education General - City Wide,FY18 School payment for the purchase of ventra cards between 2/1/2018 - 6/30/2018.,46251 Morgan Park High School,124 School Special Income Fund,53405 Commodities - Supplies,290003 Miscellaneous General Charges,002239 Internal Accounts Book Transfers,12670 Education General - City Wide,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,600005 Special Income Fund 124 - Contingency,002239 Internal Accounts Book Transfers,"$2,705",
171,19-0227-EX1,Transfer from Independent Schools Of Chicago to St Sava Academy,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,70140 Independent Schools Of Chicago,358 Title IV,54125 Services - Professional/Administrative,228950 Federal - Nonpublic Inst (Independent),"440045 Title Iv, Part A - Nonpublic",69007 St Sava Academy,358 Title IV,55005 Property - Equipment,228950 Federal - Nonpublic Inst (Independent),"440045 Title Iv, Part A - Nonpublic","$2,727",
172,19-0227-EX1,Transfer from Capital/Operations - City Wide to Everett McKinley Dirksen Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-22871-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,22871 Everett McKinley Dirksen Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$2,775",
173,19-0227-EX1,Transfer from Capital/Operations - City Wide to James Hedges Elementary School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-23681-OPI2 ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,23681 James Hedges Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$2,800",
174,19-0227-EX1,Transfer from Alexander Graham Bell Elementary School to Education General - City Wide,pulling back funds available that resulted from an expenditure swap into grant funds (OST IGA).,22231 Alexander Graham Bell Elementary School,115 General Education Fund,51130 Teacher Salaries - Extended Day,320020 Other After Schools Programs,000675 K-* Ost Award Program,12670 Education General - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119004 Other General Charges,000000 Default Value,"$2,812",
175,19-0227-EX1,Transfer from Student Support and Engagement to Josiah Pickard Elementary School,Pickard K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24961 Josiah Pickard Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,836",
176,19-0227-EX1,Transfer from Capital/Operations - City Wide to Uplift Community High School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-26861-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,26861 Uplift Community High School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$2,845",
177,19-0227-EX1,Transfer from Charles W Earle Elementary School to Education General - City Wide,pulling back funds available that are a result of an expenditure swap to grant funds (OST IGA),23031 Charles W Earle Elementary School,115 General Education Fund,52130 Career Service Salaries - Extended Day,320020 Other After Schools Programs,000675 K-* Ost Award Program,12670 Education General - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119004 Other General Charges,000000 Default Value,"$2,863",
178,19-0227-EX1,Transfer from Early College and Career - City Wide to Wendell Phillips Academy High School,CTE Digital Media Program Supplies,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46261 Wendell Phillips Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,147601 Graphic Communications/Graphic Design,474566 Special Student Needs-C. Perkins Fy19,"$2,867",
179,19-0227-EX1,Transfer from Grant Funded Programs Office - City Wide to Muhammad Univ,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69550 Muhammad Univ,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,131001 Evening School Programs,430220 Nonpublic Inst. & Supp. Serv. - Independ.,"$2,878",
180,19-0227-EX1,Transfer from Language & Cultural Education - City Wide to Language & Cultural Education - City Wide,Funds will be used to pay Univ of Chicago for Startalk services.,11540 Language & Cultural Education - City Wide,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,221002 World Language Instructor Support,500367 Startalk - Arabic/Chinese,11540 Language & Cultural Education - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,221002 World Language Instructor Support,500367 Startalk - Arabic/Chinese,"$2,880",
181,19-0227-EX1,Transfer from Capital/Operations - City Wide to Sharon Christa McAuliffe Elementary School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-23551-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,23551 Sharon Christa McAuliffe Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$2,884",
182,19-0227-EX1,Transfer from Capital/Operations - City Wide to Percy L Julian High School,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-46401-OGC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,46401 Percy L Julian High School,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$2,890",
183,19-0227-EX1,Transfer from Capital/Operations - City Wide to William H Brown Elementary School,Funds Transfer From Award# 2019-437-00-04 To Project# 2019-22351-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,22351 William H Brown Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253007 Life Safety,000000 Default Value,"$2,900",
184,19-0227-EX1,Transfer from Associated Talmud Torah Of,Chicago to Yeshivas Tiferes TZVI,69530 Associated Talmud Torah Of Chicago,358 Title IV,54125 Services - Professional/Administrative,228953 Federal - Nonpublic Inst (Jewish),"440045 Title Iv, Part A - Nonpublic",69442 Yeshivas Tiferes TZVI,358 Title IV,53405 Commodities - Supplies,228953 Federal - Nonpublic Inst (Jewish),"440045 Title Iv, Part A - Nonpublic","$2,900",Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs
185,19-0227-EX1,Transfer from Early College and Career - City Wide to Neal F Simeon Career Academy High School,CTE Culinary Arts Program Supplies,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53061 Neal F Simeon Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140505 Culinary Arts,474566 Special Student Needs-C. Perkins Fy19,"$2,926",
186,19-0227-EX1,Transfer from Literacy to Literacy,Transfer of funds for parking passes.,13700 Literacy,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,13700 Literacy,115 General Education Fund,57940 Miscellaneous Charges,230010 Administrative Support,000000 Default Value,"$3,000",
187,19-0227-EX1,Transfer from Social and Emotional Learning to Social and Emotional Learning,Transfer needed for supplies for SMART and Adj programs,10895 Social and Emotional Learning,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,212041 Guidance,430224 Title I - District Initiatives,10895 Social and Emotional Learning,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,212041 Guidance,430224 Title I - District Initiatives,"$3,000",
188,19-0227-EX1,Transfer from Network 9 to Network 9,transferring funds to reimburse ISLs /Data Strategist for mileage,02491 Network 9,115 General Education Fund,54125 Services - Professional/Administrative,221080 Aio - Improvement Of Instruction,000000 Default Value,02491 Network 9,115 General Education Fund,54215 Car Fare,221080 Aio - Improvement Of Instruction,000000 Default Value,"$3,000",
189,19-0227-EX1,Transfer from Counseling and Postsecondary Advising to Counseling and Postsecondary Advising,"Postage for the mailing of 40,000 College-Career Readiness Guides to 113 CPS high schools",10850 Counseling and Postsecondary Advising,115 General Education Fund,54520 Services - Printing,212013 Counseling & Guidance Services,000000 Default Value,10850 Counseling and Postsecondary Advising,115 General Education Fund,53510 Commodities - Postage,212013 Counseling & Guidance Services,000000 Default Value,"$3,000",
190,19-0227-EX1,Transfer from Office of Student Health & Wellness to Office of Student Health & Wellness,Transferring from seminar line for conference and seminar travel budget line. Per Sergio Obregon,14050 Office of Student Health & Wellness,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",213011 Health Services,000000 Default Value,14050 Office of Student Health & Wellness,115 General Education Fund,54205 Travel Expense,213011 000000,,"$3,000","Health Services
Default Value"
191,19-0227-EX1,Transfer from Principal Quality to Jacob Beidler Elementary School,Executive Principal Innovation Fund PD Stipend,02541 Principal Quality,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,113090 Grants-Citywide Misc Fndtns,070901 Executive Principals Program,22211 Jacob Beidler Elementary School,124 School Special Income Fund,53305 Instructional Materials (Non-Digital),119015 Reading,070901 Executive Principals Program,"$3,000",
192,19-0227-EX1,Transfer from Capital/Operations - City Wide to Kenwood Academy High School,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-46361-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,46361 Kenwood Academy High School,437 CIP Series 2018D,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,"$3,044",
193,19-0227-EX1,Transfer from Early Childhood Development - City Wide to Information & Technology Services,Transfer of funds needed for SOW#: 8217.,11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,12510 Information & Technology Services,115 General Education Fund,54405 Services - Telephone & Telegraph,254501 Telecom (Non E-Rate),000000 Default Value,"$3,065",
194,19-0227-EX1,Transfer from Associated Talmud Torah Of,Chicago to Cheder Lubavitch Hebrew School,69530 Associated Talmud Torah Of Chicago,358 Title IV,54125 Services - Professional/Administrative,228953 Federal - Nonpublic Inst (Jewish),"440045 Title Iv, Part A - Nonpublic",69099 Cheder Lubavitch Hebrew School,358 Title IV,53405 Commodities - Supplies,228953 Federal - Nonpublic Inst (Jewish),"440045 Title Iv, Part A - Nonpublic","$3,096",Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs
195,19-0227-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,54205 Travel Expense,228950 Federal - Nonpublic Inst (Independent),494068 Title Iia - Other Private Supplementary Servc.,"$3,100",
196,19-0227-EX1,Transfer from Capital/Operations - City Wide to Esmond Elementary School,Funds Transfer From Award# 2017-486-00-03 To Project# 2017-23131-ANX ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,253545 Individual Accommodations,000000 Default Value,23131 Esmond Elementary School,486 CIT Bond Fund,54125 Services - Professional/Administrative,253518 Annex,000000 Default Value,"$3,162",
197,19-0227-EX1,Transfer from Capital/Operations - City Wide to Laughlin Falconer Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-22981-ODR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,23151 Laughlin Falconer Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$3,242",
198,19-0227-EX1,Transfer from Capital/Operations - City Wide to William H Ryder Math & Science Specialty ES,Funds Transfer From Award# 2019-437-00-04 To Project# 2019-25191-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,25191 William H Ryder Math & Science Specialty ES,437 CIP Series 2018D,56302 Capitalized Equipment,253007 Life Safety,000000 Default Value,"$3,300",
199,19-0227-EX1,Transfer from William H Ryder Math & Science Specialty ES to Capital/Operations - City Wide,Funds Transfer From Project# 2019-25191-BAS To Award# 2019-437-00-04 ; Change Reason : NA,25191 William H Ryder Math & Science Specialty ES,437 CIP Series 2018D,56302 Capitalized Equipment,253007 Life Safety,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,"$3,300",
200,19-0227-EX1,Transfer from Capital/Operations - City Wide to Bowen High School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-46491-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,46491 Bowen High School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$3,371",
201,19-0227-EX1,Transfer from Student Support and Engagement to Clara Barton Elementary School,Barton K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,22151 Clara Barton Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$3,374",
202,19-0227-EX1,Transfer from Student Support and Engagement to Perkins Bass Elementary School,Bass K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,22161 Perkins Bass Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$3,374",
203,19-0227-EX1,Transfer from Student Support and Engagement to Robert A Black Magnet Elementary School,Black K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,29381 Robert A Black Magnet Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$3,374",
204,19-0227-EX1,Transfer from Student Support and Engagement to Salmon P Chase Elementary School,Chase K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,22701 Salmon P Chase Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$3,374",
205,19-0227-EX1,Transfer from Student Support and Engagement to George Leland Elementary School,Leland K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,26391 George Leland Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$3,374",
206,19-0227-EX1,Transfer from Student Support and Engagement to Willa Cather Elementary School,Cather K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,26021 Willa Cather Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$3,374",
207,19-0227-EX1,Transfer from Student Support and Engagement to Virgil Grissom Elementary School,Grissom K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,23361 Virgil Grissom Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$3,374",
208,19-0227-EX1,Transfer from Student Support and Engagement to Mary E Courtenay Elementary Language Arts Center,Courtenay K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,30141 Mary E Courtenay Elementary Language Arts Center,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$3,374",
